genome_i,genome_j,phylogroup_i,phylogroup_j,distance
B2-1_3,F2_3,B2-1,F2,0.260198
B2-1_3,F2_4,B2-1,F2,0.381265
B2-1_3,F2_5,B2-1,F2,0.405501
B2-1_3,F2_6,B2-1,F2,0.346988
B2-1_3,F2_7,B2-1,F2,0.398052
B2-1_3,F2_8,B2-1,F2,0.357618
B2-1_3,F2_9,B2-1,F2,0.339269
B2-1_3,F2_10,B2-1,F2,0.328922
B2-1_3,G_1,B2-1,G,0.280876
B2-1_3,G_2,B2-1,G,0.280146
B2-1_3,G_3,B2-1,G,0.280119
B2-1_3,G_4,B2-1,G,0.277907
B2-1_3,G_5,B2-1,G,0.278073
B2-1_3,G_6,B2-1,G,0.277888
B2-1_3,G_7,B2-1,G,0.280763
B2-1_3,G_8,B2-1,G,0.278571
B2-1_3,G_9,B2-1,G,0.278857
B2-1_3,G_10,B2-1,G,0.279097
B2-1_4,B2-1_5,B2-1,B2-1,0.332905
B2-1_4,B2-1_6,B2-1,B2-1,0.353202
B2-1_4,B2-1_7,B2-1,B2-1,0.363222
B2-1_4,B2-1_8,B2-1,B2-1,0.473011
B2-1_4,B2-1_9,B2-1,B2-1,0.346802
B2-1_4,B2-1_10,B2-1,B2-1,0.225564
B2-1_4,B2-2_1,B2-1,B2-2,0.313464
B2-1_4,B2-2_2,B2-1,B2-2,0.352186
B2-1_4,B2-2_3,B2-1,B2-2,0.311374
B2-1_4,B2-2_4,B2-1,B2-2,0.278496
B2-1_4,B2-2_5,B2-1,B2-2,0.265398
B2-1_4,B2-2_6,B2-1,B2-2,0.320892
B2-1_4,B2-2_7,B2-1,B2-2,0.316037
B2-1_4,B2-2_8,B2-1,B2-2,0.304631
B2-1_4,B2-2_9,B2-1,B2-2,0.325649
B2-1_4,B2-2_10,B2-1,B2-2,0.238507
B2-1_4,C_1,B2-1,C,0.346038
B2-1_4,C_2,B2-1,C,0.254206
B2-1_4,C_3,B2-1,C,0.209038
B2-1_4,C_4,B2-1,C,0.342907
B2-1_4,C_5,B2-1,C,0.338127
B2-1_4,C_6,B2-1,C,0.299656
B2-1_4,C_7,B2-1,C,0.338875
B2-1_4,C_8,B2-1,C,0.268545
B2-1_4,C_9,B2-1,C,0.230416
B2-1_4,C_10,B2-1,C,0.249032
B2-1_4,D1_1,B2-1,D1,0.355651
B2-1_4,D1_2,B2-1,D1,0.255833
B2-1_4,D1_3,B2-1,D1,0.268435
B2-1_4,D1_4,B2-1,D1,0.349317
B2-1_4,D1_5,B2-1,D1,0.373158
B2-1_4,D1_6,B2-1,D1,0.250714
B2-1_4,D1_7,B2-1,D1,0.289266
B2-1_4,D1_8,B2-1,D1,0.366253
B2-1_4,D1_9,B2-1,D1,0.369545
B2-1_4,D1_10,B2-1,D1,0.252270
B2-1_4,D2_1,B2-1,D2,0.430168
B2-1_4,D2_2,B2-1,D2,0.343959
B2-1_4,D2_3,B2-1,D2,0.340473
B2-1_4,D2_4,B2-1,D2,0.432473
B2-1_4,D2_5,B2-1,D2,0.463083
B2-1_4,D2_6,B2-1,D2,0.240609
B2-1_4,D2_7,B2-1,D2,0.373022
B2-1_4,D2_8,B2-1,D2,0.516848
B2-1_4,D2_9,B2-1,D2,0.391176
B2-1_4,D2_10,B2-1,D2,0.458352
B2-1_4,D3_1,B2-1,D3,0.453828
B2-1_4,D3_2,B2-1,D3,0.418874
B2-1_4,D3_3,B2-1,D3,0.394680
B2-1_4,D3_4,B2-1,D3,0.298771
B2-1_4,D3_5,B2-1,D3,0.320305
B2-1_4,D3_6,B2-1,D3,0.371586
B2-1_4,D3_7,B2-1,D3,0.233786
B2-1_4,D3_8,B2-1,D3,0.377288
B2-1_4,D3_9,B2-1,D3,0.368917
B2-1_4,D3_10,B2-1,D3,0.450037
B2-1_4,D4_1,B2-1,D4,0.447812
B2-1_4,D4_2,B2-1,D4,0.429718
B2-1_4,D4_3,B2-1,D4,0.370899
B2-1_4,D4_4,B2-1,D4,0.492678
B2-1_4,D4_5,B2-1,D4,0.443879
B2-1_4,D4_6,B2-1,D4,0.319514
B2-1_4,D4_7,B2-1,D4,0.423492
B2-1_4,D4_8,B2-1,D4,0.564039
B2-1_4,D4_9,B2-1,D4,0.477236
B2-1_4,D4_10,B2-1,D4,0.351184
B2-1_4,E1_1,B2-1,E1,0.347481
B2-1_4,E1_2,B2-1,E1,0.195203
B2-1_4,E1_3,B2-1,E1,0.229916
B2-1_4,E1_4,B2-1,E1,0.333119
B2-1_4,E1_5,B2-1,E1,0.271912
B2-1_4,E1_6,B2-1,E1,0.179573
B2-1_4,E1_7,B2-1,E1,0.256259
B2-1_4,E1_8,B2-1,E1,0.277640
B2-1_4,E1_9,B2-1,E1,0.335634
B2-1_4,E1_10,B2-1,E1,0.289083
B2-1_4,E2_1,B2-1,E2,0.343566
B2-1_4,E2_2,B2-1,E2,0.323596
B2-1_4,E2_3,B2-1,E2,0.384627
B2-1_4,E2_4,B2-1,E2,0.373902
B2-1_4,E2_5,B2-1,E2,0.220014
B2-1_4,E2_6,B2-1,E2,0.338304
B2-1_4,E2_7,B2-1,E2,0.264922
B2-1_4,E2_8,B2-1,E2,0.251724
B2-1_4,E2_9,B2-1,E2,0.362047
B2-1_4,E2_10,B2-1,E2,0.454830
B2-1_4,F1_1,B2-1,F1,0.297085
B2-1_4,F1_2,B2-1,F1,0.290933
B2-1_4,F1_3,B2-1,F1,0.212392
B2-1_4,F1_4,B2-1,F1,0.271155
B2-1_4,F1_5,B2-1,F1,0.341054
B2-1_4,F1_6,B2-1,F1,0.312266
B2-1_4,F1_7,B2-1,F1,0.272077
B2-1_4,F1_8,B2-1,F1,0.270032
B2-1_4,F1_9,B2-1,F1,0.226512
B2-1_4,F1_10,B2-1,F1,0.334884
B2-1_4,F2_1,B2-1,F2,0.225448
B2-1_4,F2_2,B2-1,F2,0.240393
B2-1_4,F2_3,B2-1,F2,0.339408
B2-1_4,F2_4,B2-1,F2,0.295999
B2-1_4,F2_5,B2-1,F2,0.327974
B2-1_4,F2_6,B2-1,F2,0.195486
B2-1_4,F2_7,B2-1,F2,0.313961
B2-1_4,F2_8,B2-1,F2,0.277594
B2-1_4,F2_9,B2-1,F2,0.304575
B2-1_4,F2_10,B2-1,F2,0.242676
B2-1_4,G_1,B2-1,G,0.184537
B2-1_4,G_2,B2-1,G,0.183852
B2-1_4,G_3,B2-1,G,0.183773
B2-1_4,G_4,B2-1,G,0.181341
B2-1_4,G_5,B2-1,G,0.180242
B2-1_4,G_6,B2-1,G,0.182660
B2-1_4,G_7,B2-1,G,0.184836
B2-1_4,G_8,B2-1,G,0.182041
B2-1_4,G_9,B2-1,G,0.181404
B2-1_4,G_10,B2-1,G,0.182009
B2-1_5,B2-1_6,B2-1,B2-1,0.382156
B2-1_5,B2-1_7,B2-1,B2-1,0.406351
B2-1_5,B2-1_8,B2-1,B2-1,0.409391
B2-1_5,B2-1_9,B2-1,B2-1,0.366242
B2-1_5,B2-1_10,B2-1,B2-1,0.244794
B2-1_5,B2-2_1,B2-1,B2-2,0.336862
B2-1_5,B2-2_2,B2-1,B2-2,0.281198
B2-1_5,B2-2_3,B2-1,B2-2,0.270185
B2-1_5,B2-2_4,B2-1,B2-2,0.385465
B2-1_5,B2-2_5,B2-1,B2-2,0.374687
B2-1_5,B2-2_6,B2-1,B2-2,0.278414
B2-1_5,B2-2_7,B2-1,B2-2,0.336435
B2-1_5,B2-2_8,B2-1,B2-2,0.407975
B2-1_5,B2-2_9,B2-1,B2-2,0.257436
B2-1_5,B2-2_10,B2-1,B2-2,0.330972
B2-1_5,C_1,B2-1,C,0.362878
B2-1_5,C_2,B2-1,C,0.280332
B2-1_5,C_3,B2-1,C,0.333655
B2-1_5,C_4,B2-1,C,0.359854
B2-1_5,C_5,B2-1,C,0.349913
B2-1_5,C_6,B2-1,C,0.319066
B2-1_5,C_7,B2-1,C,0.356668
B2-1_5,C_8,B2-1,C,0.289178
B2-1_5,C_9,B2-1,C,0.251896
B2-1_5,C_10,B2-1,C,0.306199
B2-1_5,D1_1,B2-1,D1,0.378205
B2-1_5,D1_2,B2-1,D1,0.295432
B2-1_5,D1_3,B2-1,D1,0.367517
B2-1_5,D1_4,B2-1,D1,0.446573
B2-1_5,D1_5,B2-1,D1,0.399753
B2-1_5,D1_6,B2-1,D1,0.272561
B2-1_5,D1_7,B2-1,D1,0.224067
B2-1_5,D1_8,B2-1,D1,0.388785
B2-1_5,D1_9,B2-1,D1,0.393991
B2-1_5,D1_10,B2-1,D1,0.277842
B2-1_5,D2_1,B2-1,D2,0.435418
B2-1_5,D2_2,B2-1,D2,0.447238
B2-1_5,D2_3,B2-1,D2,0.434375
B2-1_5,D2_4,B2-1,D2,0.502887
B2-1_5,D2_5,B2-1,D2,0.357775
B2-1_5,D2_6,B2-1,D2,0.373747
B2-1_5,D2_7,B2-1,D2,0.337235
B2-1_5,D2_8,B2-1,D2,0.483626
B2-1_5,D2_9,B2-1,D2,0.473297
B2-1_5,D2_10,B2-1,D2,0.412647
B2-1_5,D3_1,B2-1,D3,0.471013
B2-1_5,D3_2,B2-1,D3,0.437246
B2-1_5,D3_3,B2-1,D3,0.416985
B2-1_5,D3_4,B2-1,D3,0.277981
B2-1_5,D3_5,B2-1,D3,0.233516
B2-1_5,D3_6,B2-1,D3,0.387765
B2-1_5,D3_7,B2-1,D3,0.359084
B2-1_5,D3_8,B2-1,D3,0.401543
B2-1_5,D3_9,B2-1,D3,0.435766
B2-1_5,D3_10,B2-1,D3,0.449416
B2-1_5,D4_1,B2-1,D4,0.466007
B2-1_5,D4_2,B2-1,D4,0.516836
B2-1_5,D4_3,B2-1,D4,0.361063
B2-1_5,D4_4,B2-1,D4,0.512681
B2-1_5,D4_5,B2-1,D4,0.347342
B2-1_5,D4_6,B2-1,D4,0.423223
B2-1_5,D4_7,B2-1,D4,0.439204
B2-1_5,D4_8,B2-1,D4,0.593105
B2-1_5,D4_9,B2-1,D4,0.493910
B2-1_5,D4_10,B2-1,D4,0.312978
B2-1_5,E1_1,B2-1,E1,0.367925
B2-1_5,E1_2,B2-1,E1,0.269860
B2-1_5,E1_3,B2-1,E1,0.212832
B2-1_5,E1_4,B2-1,E1,0.221289
B2-1_5,E1_5,B2-1,E1,0.292426
B2-1_5,E1_6,B2-1,E1,0.294707
B2-1_5,E1_7,B2-1,E1,0.275753
B2-1_5,E1_8,B2-1,E1,0.296108
B2-1_5,E1_9,B2-1,E1,0.259122
B2-1_5,E1_10,B2-1,E1,0.370201
B2-1_5,E2_1,B2-1,E2,0.366379
B2-1_5,E2_2,B2-1,E2,0.348567
B2-1_5,E2_3,B2-1,E2,0.403266
B2-1_5,E2_4,B2-1,E2,0.292594
B2-1_5,E2_5,B2-1,E2,0.354173
B2-1_5,E2_6,B2-1,E2,0.425441
B2-1_5,E2_7,B2-1,E2,0.352204
B2-1_5,E2_8,B2-1,E2,0.278156
B2-1_5,E2_9,B2-1,E2,0.320123
B2-1_5,E2_10,B2-1,E2,0.472218
B2-1_5,F1_1,B2-1,F1,0.315157
B2-1_5,F1_2,B2-1,F1,0.314369
B2-1_5,F1_3,B2-1,F1,0.329036
B2-1_5,F1_4,B2-1,F1,0.335524
B2-1_5,F1_5,B2-1,F1,0.363737
B2-1_5,F1_6,B2-1,F1,0.336754
B2-1_5,F1_7,B2-1,F1,0.271000
B2-1_5,F1_8,B2-1,F1,0.335100
B2-1_5,F1_9,B2-1,F1,0.248099
B2-1_5,F1_10,B2-1,F1,0.356690
B2-1_5,F2_1,B2-1,F2,0.277603
B2-1_5,F2_2,B2-1,F2,0.246071
B2-1_5,F2_3,B2-1,F2,0.360316
B2-1_5,F2_4,B2-1,F2,0.319294
B2-1_5,F2_5,B2-1,F2,0.318925
B2-1_5,F2_6,B2-1,F2,0.278368
B2-1_5,F2_7,B2-1,F2,0.339206
B2-1_5,F2_8,B2-1,F2,0.299131
B2-1_5,F2_9,B2-1,F2,0.328223
B2-1_5,F2_10,B2-1,F2,0.264489
B2-1_5,G_1,B2-1,G,0.210808
B2-1_5,G_2,B2-1,G,0.208873
B2-1_5,G_3,B2-1,G,0.207880
B2-1_5,G_4,B2-1,G,0.207052
B2-1_5,G_5,B2-1,G,0.205674
B2-1_5,G_6,B2-1,G,0.206462
B2-1_5,G_7,B2-1,G,0.209527
B2-1_5,G_8,B2-1,G,0.207743
B2-1_5,G_9,B2-1,G,0.207123
B2-1_5,G_10,B2-1,G,0.208636
B2-1_6,B2-1_7,B2-1,B2-1,0.273347
B2-1_6,B2-1_8,B2-1,B2-1,0.494774
B2-1_6,B2-1_9,B2-1,B2-1,0.394741
B2-1_6,B2-1_10,B2-1,B2-1,0.263854
B2-1_6,B2-2_1,B2-1,B2-2,0.367186
B2-1_6,B2-2_2,B2-1,B2-2,0.482764
B2-1_6,B2-2_3,B2-1,B2-2,0.326139
B2-1_6,B2-2_4,B2-1,B2-2,0.414030
B2-1_6,B2-2_5,B2-1,B2-2,0.402893
B2-1_6,B2-2_6,B2-1,B2-2,0.258433
B2-1_6,B2-2_7,B2-1,B2-2,0.366772
B2-1_6,B2-2_8,B2-1,B2-2,0.435739
B2-1_6,B2-2_9,B2-1,B2-2,0.375568
B2-1_6,B2-2_10,B2-1,B2-2,0.257728
B2-1_6,C_1,B2-1,C,0.394412
B2-1_6,C_2,B2-1,C,0.257734
B2-1_6,C_3,B2-1,C,0.254796
B2-1_6,C_4,B2-1,C,0.341171
B2-1_6,C_5,B2-1,C,0.336643
B2-1_6,C_6,B2-1,C,0.351875
B2-1_6,C_7,B2-1,C,0.387508
B2-1_6,C_8,B2-1,C,0.321521
B2-1_6,C_9,B2-1,C,0.287341
B2-1_6,C_10,B2-1,C,0.335737
B2-1_6,D1_1,B2-1,D1,0.407277
B2-1_6,D1_2,B2-1,D1,0.328877
B2-1_6,D1_3,B2-1,D1,0.233640
B2-1_6,D1_4,B2-1,D1,0.472561
B2-1_6,D1_5,B2-1,D1,0.377388
B2-1_6,D1_6,B2-1,D1,0.301307
B2-1_6,D1_7,B2-1,D1,0.343655
B2-1_6,D1_8,B2-1,D1,0.416756
B2-1_6,D1_9,B2-1,D1,0.324123
B2-1_6,D1_10,B2-1,D1,0.311147
B2-1_6,D2_1,B2-1,D2,0.311158
B2-1_6,D2_2,B2-1,D2,0.472545
B2-1_6,D2_3,B2-1,D2,0.464455
B2-1_6,D2_4,B2-1,D2,0.526630
B2-1_6,D2_5,B2-1,D2,0.473267
B2-1_6,D2_6,B2-1,D2,0.348601
B2-1_6,D2_7,B2-1,D2,0.292840
B2-1_6,D2_8,B2-1,D2,0.505833
B2-1_6,D2_9,B2-1,D2,0.497322
B2-1_6,D2_10,B2-1,D2,0.508058
B2-1_6,D3_1,B2-1,D3,0.301606
B2-1_6,D3_2,B2-1,D3,0.417391
B2-1_6,D3_3,B2-1,D3,0.440030
B2-1_6,D3_4,B2-1,D3,0.425144
B2-1_6,D3_5,B2-1,D3,0.409992
B2-1_6,D3_6,B2-1,D3,0.381406
B2-1_6,D3_7,B2-1,D3,0.428766
B2-1_6,D3_8,B2-1,D3,0.428636
B2-1_6,D3_9,B2-1,D3,0.380016
B2-1_6,D3_10,B2-1,D3,0.275420
B2-1_6,D4_1,B2-1,D4,0.491353
B2-1_6,D4_2,B2-1,D4,0.541215
B2-1_6,D4_3,B2-1,D4,0.239939
B2-1_6,D4_4,B2-1,D4,0.536716
B2-1_6,D4_5,B2-1,D4,0.487840
B2-1_6,D4_6,B2-1,D4,0.450277
B2-1_6,D4_7,B2-1,D4,0.465037
B2-1_6,D4_8,B2-1,D4,0.595503
B2-1_6,D4_9,B2-1,D4,0.475492
B2-1_6,D4_10,B2-1,D4,0.415839
B2-1_6,E1_1,B2-1,E1,0.345498
B2-1_6,E1_2,B2-1,E1,0.302112
B2-1_6,E1_3,B2-1,E1,0.282969
B2-1_6,E1_4,B2-1,E1,0.400770
B2-1_6,E1_5,B2-1,E1,0.325926
B2-1_6,E1_6,B2-1,E1,0.326020
B2-1_6,E1_7,B2-1,E1,0.309737
B2-1_6,E1_8,B2-1,E1,0.331672
B2-1_6,E1_9,B2-1,E1,0.346111
B2-1_6,E1_10,B2-1,E1,0.399846
B2-1_6,E2_1,B2-1,E2,0.392830
B2-1_6,E2_2,B2-1,E2,0.376936
B2-1_6,E2_3,B2-1,E2,0.432416
B2-1_6,E2_4,B2-1,E2,0.228874
B2-1_6,E2_5,B2-1,E2,0.301015
B2-1_6,E2_6,B2-1,E2,0.405730
B2-1_6,E2_7,B2-1,E2,0.299018
B2-1_6,E2_8,B2-1,E2,0.307855
B2-1_6,E2_9,B2-1,E2,0.231699
B2-1_6,E2_10,B2-1,E2,0.496956
B2-1_6,F1_1,B2-1,F1,0.348338
B2-1_6,F1_2,B2-1,F1,0.141219
B2-1_6,F1_3,B2-1,F1,0.359120
B2-1_6,F1_4,B2-1,F1,0.363278
B2-1_6,F1_5,B2-1,F1,0.393338
B2-1_6,F1_6,B2-1,F1,0.367841
B2-1_6,F1_7,B2-1,F1,0.327261
B2-1_6,F1_8,B2-1,F1,0.153312
B2-1_6,F1_9,B2-1,F1,0.280027
B2-1_6,F1_10,B2-1,F1,0.386304
B2-1_6,F2_1,B2-1,F2,0.206706
B2-1_6,F2_2,B2-1,F2,0.292763
B2-1_6,F2_3,B2-1,F2,0.390036
B2-1_6,F2_4,B2-1,F2,0.352857
B2-1_6,F2_5,B2-1,F2,0.332102
B2-1_6,F2_6,B2-1,F2,0.313292
B2-1_6,F2_7,B2-1,F2,0.368926
B2-1_6,F2_8,B2-1,F2,0.299361
B2-1_6,F2_9,B2-1,F2,0.358625
B2-1_6,F2_10,B2-1,F2,0.298637
B2-1_6,G_1,B2-1,G,0.244708
B2-1_6,G_2,B2-1,G,0.243696
B2-1_6,G_3,B2-1,G,0.244542
B2-1_6,G_4,B2-1,G,0.242845
B2-1_6,G_5,B2-1,G,0.240929
B2-1_6,G_6,B2-1,G,0.241660
B2-1_6,G_7,B2-1,G,0.244926
B2-1_6,G_8,B2-1,G,0.241736
B2-1_6,G_9,B2-1,G,0.242034
B2-1_6,G_10,B2-1,G,0.242291
B2-1_7,B2-1_8,B2-1,B2-1,0.530702
B2-1_7,B2-1_9,B2-1,B2-1,0.416362
B2-1_7,B2-1_10,B2-1,B2-1,0.307755
B2-1_7,B2-2_1,B2-1,B2-2,0.351270
B2-1_7,B2-2_2,B2-1,B2-2,0.489108
B2-1_7,B2-2_3,B2-1,B2-2,0.388046
B2-1_7,B2-2_4,B2-1,B2-2,0.436757
B2-1_7,B2-2_5,B2-1,B2-2,0.427621
B2-1_7,B2-2_6,B2-1,B2-2,0.364795
B2-1_7,B2-2_7,B2-1,B2-2,0.389957
B2-1_7,B2-2_8,B2-1,B2-2,0.457122
B2-1_7,B2-2_9,B2-1,B2-2,0.400462
B2-1_7,B2-2_10,B2-1,B2-2,0.268833
B2-1_7,C_1,B2-1,C,0.299102
B2-1_7,C_2,B2-1,C,0.338136
B2-1_7,C_3,B2-1,C,0.266522
B2-1_7,C_4,B2-1,C,0.415497
B2-1_7,C_5,B2-1,C,0.412483
B2-1_7,C_6,B2-1,C,0.222621
B2-1_7,C_7,B2-1,C,0.233945
B2-1_7,C_8,B2-1,C,0.349746
B2-1_7,C_9,B2-1,C,0.313484
B2-1_7,C_10,B2-1,C,0.364980
B2-1_7,D1_1,B2-1,D1,0.429262
B2-1_7,D1_2,B2-1,D1,0.340572
B2-1_7,D1_3,B2-1,D1,0.260680
B2-1_7,D1_4,B2-1,D1,0.497689
B2-1_7,D1_5,B2-1,D1,0.445327
B2-1_7,D1_6,B2-1,D1,0.330715
B2-1_7,D1_7,B2-1,D1,0.368545
B2-1_7,D1_8,B2-1,D1,0.437998
B2-1_7,D1_9,B2-1,D1,0.399723
B2-1_7,D1_10,B2-1,D1,0.336268
B2-1_7,D2_1,B2-1,D2,0.411244
B2-1_7,D2_2,B2-1,D2,0.495512
B2-1_7,D2_3,B2-1,D2,0.381138
B2-1_7,D2_4,B2-1,D2,0.548338
B2-1_7,D2_5,B2-1,D2,0.523891
B2-1_7,D2_6,B2-1,D2,0.354012
B2-1_7,D2_7,B2-1,D2,0.388208
B2-1_7,D2_8,B2-1,D2,0.498844
B2-1_7,D2_9,B2-1,D2,0.518455
B2-1_7,D2_10,B2-1,D2,0.524506
B2-1_7,D3_1,B2-1,D3,0.223439
B2-1_7,D3_2,B2-1,D3,0.481292
B2-1_7,D3_3,B2-1,D3,0.377403
B2-1_7,D3_4,B2-1,D3,0.448013
B2-1_7,D3_5,B2-1,D3,0.432441
B2-1_7,D3_6,B2-1,D3,0.365212
B2-1_7,D3_7,B2-1,D3,0.439412
B2-1_7,D3_8,B2-1,D3,0.449111
B2-1_7,D3_9,B2-1,D3,0.386180
B2-1_7,D3_10,B2-1,D3,0.412601
B2-1_7,D4_1,B2-1,D4,0.495660
B2-1_7,D4_2,B2-1,D4,0.563115
B2-1_7,D4_3,B2-1,D4,0.343386
B2-1_7,D4_4,B2-1,D4,0.416235
B2-1_7,D4_5,B2-1,D4,0.503884
B2-1_7,D4_6,B2-1,D4,0.474875
B2-1_7,D4_7,B2-1,D4,0.342437
B2-1_7,D4_8,B2-1,D4,0.629405
B2-1_7,D4_9,B2-1,D4,0.412662
B2-1_7,D4_10,B2-1,D4,0.439483
B2-1_7,E1_1,B2-1,E1,0.418884
B2-1_7,E1_2,B2-1,E1,0.327267
B2-1_7,E1_3,B2-1,E1,0.309559
B2-1_7,E1_4,B2-1,E1,0.422458
B2-1_7,E1_5,B2-1,E1,0.349762
B2-1_7,E1_6,B2-1,E1,0.351990
B2-1_7,E1_7,B2-1,E1,0.333601
B2-1_7,E1_8,B2-1,E1,0.294108
B2-1_7,E1_9,B2-1,E1,0.406759
B2-1_7,E1_10,B2-1,E1,0.424951
B2-1_7,E2_1,B2-1,E2,0.419032
B2-1_7,E2_2,B2-1,E2,0.402030
B2-1_7,E2_3,B2-1,E2,0.451156
B2-1_7,E2_4,B2-1,E2,0.337981
B2-1_7,E2_5,B2-1,E2,0.332103
B2-1_7,E2_6,B2-1,E2,0.473645
B2-1_7,E2_7,B2-1,E2,0.383540
B2-1_7,E2_8,B2-1,E2,0.332264
B2-1_7,E2_9,B2-1,E2,0.302773
B2-1_7,E2_10,B2-1,E2,0.395891
B2-1_7,F1_1,B2-1,F1,0.230521
B2-1_7,F1_2,B2-1,F1,0.260382
B2-1_7,F1_3,B2-1,F1,0.386801
B2-1_7,F1_4,B2-1,F1,0.389035
B2-1_7,F1_5,B2-1,F1,0.337388
B2-1_7,F1_6,B2-1,F1,0.392233
B2-1_7,F1_7,B2-1,F1,0.350579
B2-1_7,F1_8,B2-1,F1,0.202457
B2-1_7,F1_9,B2-1,F1,0.306425
B2-1_7,F1_10,B2-1,F1,0.402799
B2-1_7,F2_1,B2-1,F2,0.219767
B2-1_7,F2_2,B2-1,F2,0.321169
B2-1_7,F2_3,B2-1,F2,0.414950
B2-1_7,F2_4,B2-1,F2,0.306615
B2-1_7,F2_5,B2-1,F2,0.399538
B2-1_7,F2_6,B2-1,F2,0.337810
B2-1_7,F2_7,B2-1,F2,0.392791
B2-1_7,F2_8,B2-1,F2,0.355063
B2-1_7,F2_9,B2-1,F2,0.379800
B2-1_7,F2_10,B2-1,F2,0.323102
B2-1_7,G_1,B2-1,G,0.270243
B2-1_7,G_2,B2-1,G,0.270958
B2-1_7,G_3,B2-1,G,0.272652
B2-1_7,G_4,B2-1,G,0.271291
B2-1_7,G_5,B2-1,G,0.268289
B2-1_7,G_6,B2-1,G,0.269839
B2-1_7,G_7,B2-1,G,0.272153
B2-1_7,G_8,B2-1,G,0.269077
B2-1_7,G_9,B2-1,G,0.270518
B2-1_7,G_10,B2-1,G,0.270473
B2-1_8,B2-1_9,B2-1,B2-1,0.410909
B2-1_8,B2-1_10,B2-1,B2-1,0.402836
B2-1_8,B2-2_1,B2-1,B2-2,0.473638
B2-1_8,B2-2_2,B2-1,B2-2,0.438713
B2-1_8,B2-2_3,B2-1,B2-2,0.378298
B2-1_8,B2-2_4,B2-1,B2-2,0.521597
B2-1_8,B2-2_5,B2-1,B2-2,0.510198
B2-1_8,B2-2_6,B2-1,B2-2,0.358861
B2-1_8,B2-2_7,B2-1,B2-2,0.417074
B2-1_8,B2-2_8,B2-1,B2-2,0.499928
B2-1_8,B2-2_9,B2-1,B2-2,0.361107
B2-1_8,B2-2_10,B2-1,B2-2,0.474312
B2-1_8,C_1,B2-1,C,0.498266
B2-1_8,C_2,B2-1,C,0.413450
B2-1_8,C_3,B2-1,C,0.483021
B2-1_8,C_4,B2-1,C,0.418523
B2-1_8,C_5,B2-1,C,0.366897
B2-1_8,C_6,B2-1,C,0.463910
B2-1_8,C_7,B2-1,C,0.493537
B2-1_8,C_8,B2-1,C,0.439645
B2-1_8,C_9,B2-1,C,0.363163
B2-1_8,C_10,B2-1,C,0.453204
B2-1_8,D1_1,B2-1,D1,0.510415
B2-1_8,D1_2,B2-1,D1,0.517936
B2-1_8,D1_3,B2-1,D1,0.499348
B2-1_8,D1_4,B2-1,D1,0.570602
B2-1_8,D1_5,B2-1,D1,0.517819
B2-1_8,D1_6,B2-1,D1,0.424564
B2-1_8,D1_7,B2-1,D1,0.453475
B2-1_8,D1_8,B2-1,D1,0.400339
B2-1_8,D1_9,B2-1,D1,0.523362
B2-1_8,D1_10,B2-1,D1,0.430150
B2-1_8,D2_1,B2-1,D2,0.492153
B2-1_8,D2_2,B2-1,D2,0.568668
B2-1_8,D2_3,B2-1,D2,0.562829
B2-1_8,D2_4,B2-1,D2,0.539513
B2-1_8,D2_5,B2-1,D2,0.590502
B2-1_8,D2_6,B2-1,D2,0.506548
B2-1_8,D2_7,B2-1,D2,0.480428
B2-1_8,D2_8,B2-1,D2,0.563591
B2-1_8,D2_9,B2-1,D2,0.592537
B2-1_8,D2_10,B2-1,D2,0.534229
B2-1_8,D3_1,B2-1,D3,0.567340
B2-1_8,D3_2,B2-1,D3,0.393554
B2-1_8,D3_3,B2-1,D3,0.482051
B2-1_8,D3_4,B2-1,D3,0.525672
B2-1_8,D3_5,B2-1,D3,0.510948
B2-1_8,D3_6,B2-1,D3,0.423721
B2-1_8,D3_7,B2-1,D3,0.563900
B2-1_8,D3_8,B2-1,D3,0.319701
B2-1_8,D3_9,B2-1,D3,0.428550
B2-1_8,D3_10,B2-1,D3,0.454640
B2-1_8,D4_1,B2-1,D4,0.585549
B2-1_8,D4_2,B2-1,D4,0.605338
B2-1_8,D4_3,B2-1,D4,0.403606
B2-1_8,D4_4,B2-1,D4,0.621496
B2-1_8,D4_5,B2-1,D4,0.409014
B2-1_8,D4_6,B2-1,D4,0.546590
B2-1_8,D4_7,B2-1,D4,0.560006
B2-1_8,D4_8,B2-1,D4,0.518656
B2-1_8,D4_9,B2-1,D4,0.575662
B2-1_8,D4_10,B2-1,D4,0.520783
B2-1_8,E1_1,B2-1,E1,0.507050
B2-1_8,E1_2,B2-1,E1,0.418587
B2-1_8,E1_3,B2-1,E1,0.403514
B2-1_8,E1_4,B2-1,E1,0.493829
B2-1_8,E1_5,B2-1,E1,0.441578
B2-1_8,E1_6,B2-1,E1,0.441623
B2-1_8,E1_7,B2-1,E1,0.341553
B2-1_8,E1_8,B2-1,E1,0.441623
B2-1_8,E1_9,B2-1,E1,0.290834
B2-1_8,E1_10,B2-1,E1,0.507710
B2-1_8,E2_1,B2-1,E2,0.497543
B2-1_8,E2_2,B2-1,E2,0.439645
B2-1_8,E2_3,B2-1,E2,0.395230
B2-1_8,E2_4,B2-1,E2,0.451362
B2-1_8,E2_5,B2-1,E2,0.480434
B2-1_8,E2_6,B2-1,E2,0.547395
B2-1_8,E2_7,B2-1,E2,0.483871
