accession	contig_count
GB_GCA_004212055.1	122
GB_GCA_004212075.1	12
GB_GCA_004212085.1	183
GB_GCA_005877225.1	273
GB_GCA_005878615.1	162
GB_GCA_005884195.1	77
GB_GCA_005888635.1	159
GB_GCA_007121575.1	380
GB_GCA_007128245.1	111
GB_GCA_008080765.1	277
GB_GCA_009387755.1	8
GB_GCA_009387855.1	93
GB_GCA_009779045.1	225
GB_GCA_009786585.1	230
GB_GCA_009888185.1	275
GB_GCA_009903435.1	110
GB_GCA_009903795.1	33
GB_GCA_009903815.1	215
GB_GCA_009937205.1	152
GB_GCA_010028325.1	170
GB_GCA_010030465.1	183
GB_GCA_011056475.1	38
GB_GCA_011333845.1	44
GB_GCA_011337925.1	286
GB_GCA_011357905.1	39
GB_GCA_011358095.1	147
GB_GCA_011364205.1	144
GB_GCA_011364975.1	204
GB_GCA_011366955.1	222
GB_GCA_011367965.1	169
GB_GCA_011368075.1	71
GB_GCA_011372955.1	109
GB_GCA_011373895.1	118
GB_GCA_011373965.1	70
GB_GCA_011375525.1	173
GB_GCA_011523285.1	60
GB_GCA_011620765.1	148
GB_GCA_012270265.1	358
GB_GCA_012799645.1	34
GB_GCA_012840175.1	26
GB_GCA_012959485.1	112
GB_GCA_013139715.1	339
GB_GCA_013140415.1	213
GB_GCA_013329255.1	442
GB_GCA_013329415.1	632
GB_GCA_013329455.1	323
GB_GCA_013329755.1	48
GB_GCA_013330075.1	266
GB_GCA_013331095.1	350
GB_GCA_013331355.1	170
GB_GCA_013331485.1	198
GB_GCA_013331725.1	113
GB_GCA_013331925.1	130
GB_GCA_013388925.1	89
GB_GCA_013388945.1	31
GB_GCA_013415695.1	41
GB_GCA_013694585.1	280
GB_GCA_013821245.1	333
GB_GCA_013867345.1	188
GB_GCA_013911465.1	99
GB_GCA_014189685.1	52
GB_GCA_014384455.1	121
GB_GCA_014523595.1	221
GB_GCA_014523625.1	277
GB_GCA_014729195.1	60
GB_GCA_014729995.1	45
GB_GCA_014730165.1	392
GB_GCA_014871915.1	35
GB_GCA_015062985.1	63
GB_GCA_015122035.1	31
GB_GCA_015520065.1	102
GB_GCA_015520895.1	42
GB_GCA_015521095.1	121
GB_GCA_015521535.1	42
GB_GCA_015523025.1	43
GB_GCA_015523185.1	85
GB_GCA_015523485.1	110
GB_GCA_015523575.1	157
GB_GCA_015660415.1	85
GB_GCA_015661745.1	163
GB_GCA_016181885.1	69
GB_GCA_016185685.1	123
GB_GCA_016185845.1	61
GB_GCA_016188105.1	103
GB_GCA_016203205.1	37
GB_GCA_016211215.1	35
GB_GCA_016211995.1	86
GB_GCA_016214785.1	69
GB_GCA_016215315.1	54
GB_GCA_016219825.1	85
GB_GCA_016294185.1	55
GB_GCA_016297775.1	88
GB_GCA_016779765.1	51
GB_GCA_016784165.1	26
GB_GCA_016839005.1	169
GB_GCA_016839345.1	355
GB_GCA_016839465.1	212
GB_GCA_016839515.1	348
GB_GCA_016839635.1	314
GB_GCA_016839745.1	192
GB_GCA_016840095.1	165
GB_GCA_016840925.1	476
GB_GCA_016841005.1	490
GB_GCA_016841625.1	143
GB_GCA_016844465.1	182
GB_GCA_016845715.1	194
GB_GCA_016867675.1	156
GB_GCA_016929855.1	92
GB_GCA_016930255.1	87
GB_GCA_016930995.1	166
GB_GCA_016936135.1	153
GB_GCA_017407115.1	121
GB_GCA_017460025.1	423
GB_GCA_017473945.1	141
GB_GCA_017508065.1	231
GB_GCA_017524805.1	47
GB_GCA_017530685.1	320
GB_GCA_017608235.1	56
GB_GCA_017609285.1	8
GB_GCA_017609475.1	54
GB_GCA_017609525.1	67
GB_GCA_017609605.1	39
GB_GCA_017609845.1	63
GB_GCA_017613335.1	189
GB_GCA_018220955.1	77
GB_GCA_018221245.1	94
GB_GCA_018262855.1	32
GB_GCA_018262895.1	30
GB_GCA_018263495.1	88
GB_GCA_018302085.1	96
GB_GCA_018302185.1	151
GB_GCA_018303365.1	22
GB_GCA_018303755.1	38
GB_GCA_018304105.1	23
GB_GCA_018304345.1	23
GB_GCA_018396415.1	45
GB_GCA_018396725.1	38
GB_GCA_018396915.1	63
GB_GCA_018435745.1	500
GB_GCA_018609935.1	175
GB_GCA_018645625.1	28
GB_GCA_018648745.1	3
GB_GCA_018650315.1	120
GB_GCA_018653665.1	285
GB_GCA_018656365.1	131
GB_GCA_018657895.1	43
GB_GCA_018659445.1	5
GB_GCA_018660525.1	155
GB_GCA_018661155.1	94
GB_GCA_018665835.1	68
GB_GCA_018671455.1	12
GB_GCA_018671875.1	86
GB_GCA_018672435.1	39
GB_GCA_018692575.1	32
GB_GCA_018812465.1	280
GB_GCA_018815145.1	305
GB_GCA_018815925.1	29
GB_GCA_018818075.1	82
GB_GCA_018820305.1	135
GB_GCA_018824025.1	208
GB_GCA_018830945.1	109
GB_GCA_018901375.1	158
GB_GCA_018901655.1	23
GB_GCA_018920365.1	19
GB_GCA_019056785.1	102
GB_GCA_019056875.1	536
GB_GCA_019056895.1	416
GB_GCA_019058245.1	41
GB_GCA_900315355.1	89
GB_GCA_900317075.1	142
GB_GCA_902384795.1	26
GB_GCA_902386255.1	172
GB_GCA_902604505.1	53
GB_GCA_902605365.1	53
GB_GCA_902627105.1	37
GB_GCA_902633495.1	41
GB_GCA_902759195.1	253
GB_GCA_902763115.1	69
GB_GCA_902769065.1	268
GB_GCA_902775675.1	233
GB_GCA_902778345.1	265
GB_GCA_902784715.1	102
GB_GCA_902789165.1	216
GB_GCA_902800515.1	87
GB_GCA_903842985.1	60
GB_GCA_903866625.1	8
GB_GCA_903907555.1	159
GB_GCA_903911915.1	44
GB_GCA_903917745.1	137
GB_GCA_903921895.1	167
GB_GCA_905200445.1	159
GB_GCA_905235185.1	153
RS_GCF_000007345.1	1
RS_GCF_000015765.1	1
RS_GCF_000063445.1	1
RS_GCF_000092465.1	1
RS_GCF_000145295.1	2
RS_GCF_000189555.1	1
RS_GCF_000189915.1	64
RS_GCF_000195895.1	2
RS_GCF_000220175.1	1
RS_GCF_000302455.1	28
RS_GCF_000317795.1	1
RS_GCF_000327485.1	1
RS_GCF_000327505.1	1
RS_GCF_000336995.1	37
RS_GCF_000337655.1	128
RS_GCF_000337775.1	69
RS_GCF_000337895.1	205
RS_GCF_000379085.1	22
RS_GCF_000455345.1	11
RS_GCF_000529525.1	60
RS_GCF_000685635.1	13
RS_GCF_000723185.1	14
RS_GCF_000739065.1	1
RS_GCF_000949015.1	9
RS_GCF_000970085.1	1
RS_GCF_000979025.1	198
RS_GCF_000979205.1	446
RS_GCF_000979345.1	169
RS_GCF_000979825.1	193
RS_GCF_000979975.1	115
RS_GCF_000993805.1	1
RS_GCF_001027005.1	1
RS_GCF_001282785.1	1
RS_GCF_001304615.2	1
RS_GCF_001469865.1	716
RS_GCF_001481595.1	1
RS_GCF_001481685.1	1
RS_GCF_001485555.1	6
RS_GCF_001485575.1	9
RS_GCF_001560565.1	21
RS_GCF_002214385.1	1
RS_GCF_002214485.1	1
RS_GCF_002252805.1	163
RS_GCF_002286985.1	27
RS_GCF_002572525.1	9
RS_GCF_002813655.1	1
RS_GCF_002952775.1	1
RS_GCF_003201765.2	1
RS_GCF_003201835.2	1
RS_GCF_003205235.1	63
RS_GCF_003336245.1	4
RS_GCF_003383065.1	116
RS_GCF_003665935.1	786
RS_GCF_003666015.1	574
RS_GCF_003666025.1	91
RS_GCF_003852115.1	1
RS_GCF_004099695.1	55
RS_GCF_004126515.1	3
RS_GCF_005938085.1	9
RS_GCF_007671685.1	22
RS_GCF_008122205.1	50
RS_GCF_009184545.1	13
RS_GCF_009674625.1	3
RS_GCF_009729055.1	1
RS_GCF_009741925.1	89
RS_GCF_010706455.1	1
RS_GCF_012027285.1	15
RS_GCF_012062385.1	87
RS_GCF_013133895.1	746
RS_GCF_013456555.1	1
RS_GCF_013761085.1	12
RS_GCF_014212355.1	12
RS_GCF_014646555.1	26
RS_GCF_014647155.1	27
RS_GCF_014647235.1	44
RS_GCF_014648235.1	57
RS_GCF_014962245.1	1
RS_GCF_017873415.1	35
RS_GCF_017875395.1	15
RS_GCF_019175325.1	2
RS_GCF_900095295.1	2
RS_GCF_900102305.1	62
RS_GCF_900112175.1	7
RS_GCF_900156445.1	14
RS_GCF_900696045.1	1
RS_GCF_902377425.1	41
GB_GCA_000399825.1	63
GB_GCA_000402095.1	48
GB_GCA_000415985.1	187
GB_GCA_000447865.2	15
GB_GCA_000494185.1	51
GB_GCA_000495735.1	51
GB_GCA_000496235.1	295
GB_GCA_000830275.1	1
GB_GCA_001437625.1	183
GB_GCA_001516725.1	205
GB_GCA_001564145.1	35
GB_GCA_001564285.1	216
GB_GCA_001587605.1	73
GB_GCA_001593845.1	106
GB_GCA_001595885.1	114
GB_GCA_001602645.1	90
GB_GCA_001775995.1	64
GB_GCA_001776015.1	536
GB_GCA_001871415.1	85
GB_GCA_001872315.1	36
GB_GCA_001919285.1	84
GB_GCA_002011155.1	209
GB_GCA_002067275.1	100
GB_GCA_002067795.1	82
GB_GCA_002170315.2	57
GB_GCA_002172375.1	75
GB_GCA_002254475.1	120
GB_GCA_002254785.1	104
GB_GCA_002255065.1	99
GB_GCA_002490245.1	101
GB_GCA_002494605.1	111
GB_GCA_002494865.1	372
GB_GCA_002495285.1	95
GB_GCA_002495495.1	107
GB_GCA_002495565.1	273
GB_GCA_002495585.1	240
GB_GCA_002495765.1	212
GB_GCA_002496135.1	368
GB_GCA_002496215.1	109
GB_GCA_002496705.1	53
GB_GCA_002496855.1	98
GB_GCA_002496885.1	266
GB_GCA_002496955.1	276
GB_GCA_002497465.1	57
GB_GCA_002498065.1	181
GB_GCA_002498825.1	182
GB_GCA_002498845.1	92
GB_GCA_002499185.1	154
GB_GCA_002499205.1	326
GB_GCA_002499445.1	79
GB_GCA_002501815.1	33
GB_GCA_002501895.1	157
GB_GCA_002502175.1	113
GB_GCA_002502475.1	530
GB_GCA_002502815.1	95
GB_GCA_002503055.1	47
GB_GCA_002505605.1	156
GB_GCA_002505765.1	73
GB_GCA_002506995.1	17
GB_GCA_002507275.1	176
GB_GCA_002507365.1	145
GB_GCA_002508315.1	137
GB_GCA_002509085.1	600
GB_GCA_002509405.1	58
GB_GCA_002688015.1	18
GB_GCA_002688335.1	80
GB_GCA_002688875.1	66
GB_GCA_002692685.1	74
GB_GCA_002694525.1	65
GB_GCA_002696315.1	59
GB_GCA_002697065.1	54
GB_GCA_002709705.1	45
GB_GCA_002712645.1	46
GB_GCA_002718195.1	29
GB_GCA_002718995.2	30
GB_GCA_002724815.1	102
GB_GCA_002725475.1	113
GB_GCA_002726495.1	66
GB_GCA_002726845.1	105
GB_GCA_002763105.1	261
GB_GCA_002763345.1	127
GB_GCA_002779065.1	85
GB_GCA_002784645.1	61
GB_GCA_002789635.1	75
GB_GCA_002790315.1	102
GB_GCA_002790905.1	49
GB_GCA_002792055.1	144
GB_GCA_002897955.1	123
GB_GCA_003021705.1	84
GB_GCA_003021755.1	200
GB_GCA_003023535.1	248
GB_GCA_003086535.1	43
GB_GCA_003086555.1	83
GB_GCA_003096255.1	425
GB_GCA_003133625.1	207
GB_GCA_003135915.1	334
GB_GCA_003144275.1	107
GB_GCA_003154335.1	230
GB_GCA_003159695.1	171
GB_GCA_003170775.1	341
GB_GCA_003193815.1	100
GB_GCA_003315675.1	112
GB_GCA_003551265.1	380
GB_GCA_003552705.1	98
GB_GCA_003554605.1	246
GB_GCA_003601655.1	113
GB_GCA_003602405.1	161
GB_GCA_003649305.1	313
GB_GCA_003661045.1	306
GB_GCA_003661605.2	110
GB_GCA_003662515.1	178
GB_GCA_003672215.1	336
GB_GCA_003672505.1	442
GB_GCA_004322465.1	126
GB_GCA_004347915.1	93
GB_GCA_004366995.1	97
GB_GCA_004375715.1	320
GB_GCA_004376975.1	235
GB_GCA_004553595.1	176
GB_GCA_005778305.1	72
GB_GCA_005790695.1	135
GB_GCA_005877095.1	341
GB_GCA_005877205.1	105
GB_GCA_005879045.1	428
GB_GCA_005888675.1	466
GB_GCA_006954465.1	352
GB_GCA_007117145.1	95
GB_GCA_007122455.1	149
GB_GCA_007127385.1	241
GB_GCA_007128455.1	155
GB_GCA_007896465.1	15
GB_GCA_009377575.1	426
GB_GCA_009697445.1	79
GB_GCA_009777005.1	371
GB_GCA_009786255.1	212
GB_GCA_009887215.1	62
GB_GCA_010092465.1	1
GB_GCA_011040545.1	257
GB_GCA_011046265.1	231
GB_GCA_011052825.1	207
GB_GCA_011054345.1	37
GB_GCA_011329185.1	209
GB_GCA_011333955.1	67
GB_GCA_011355205.1	193
GB_GCA_011362635.1	126
GB_GCA_011363705.1	262
GB_GCA_011364515.1	266
GB_GCA_011364825.1	208
GB_GCA_011364865.1	162
GB_GCA_011366425.1	90
GB_GCA_011366635.1	170
GB_GCA_011366815.1	86
GB_GCA_011366945.1	169
GB_GCA_011367155.1	140
GB_GCA_011368255.1	64
GB_GCA_011373365.1	128
GB_GCA_011380245.1	230
GB_GCA_011389375.1	95
GB_GCA_011620885.1	51
GB_GCA_011772995.1	513
GB_GCA_012515075.1	61
GB_GCA_012798025.1	234
GB_GCA_012798335.1	68
GB_GCA_012959845.1	384
GB_GCA_012959925.1	63
GB_GCA_013114715.1	229
GB_GCA_013154335.1	93
GB_GCA_013204355.1	149
GB_GCA_013329655.1	348
GB_GCA_013330225.1	651
GB_GCA_013330715.1	191
GB_GCA_013330875.1	312
GB_GCA_013331045.1	291
GB_GCA_013331145.1	400
GB_GCA_013331225.1	325
GB_GCA_013331965.1	81
GB_GCA_013375455.1	219
GB_GCA_013388905.1	48
GB_GCA_013390765.1	85
GB_GCA_013619005.1	370
GB_GCA_014075315.1	1
GB_GCA_014237115.1	136
GB_GCA_014523485.1	281
GB_GCA_014523695.1	719
GB_GCA_014836265.1	120
GB_GCA_014874235.1	228
GB_GCA_015062885.1	146
GB_GCA_015062925.1	154
GB_GCA_015063035.1	104
GB_GCA_015520375.1	144
GB_GCA_015520525.1	114
GB_GCA_015521575.1	274
GB_GCA_015521955.1	102
GB_GCA_015522385.1	306
GB_GCA_015523055.1	109
GB_GCA_015523135.1	167
GB_GCA_015523605.1	50
GB_GCA_015661405.1	149
GB_GCA_016106165.1	44
GB_GCA_016176815.1	38
GB_GCA_016181505.1	168
GB_GCA_016185715.1	143
GB_GCA_016185755.1	16
GB_GCA_016187415.1	10
GB_GCA_016194335.1	28
GB_GCA_016198685.1	8
GB_GCA_016202725.1	115
GB_GCA_016203215.1	93
GB_GCA_016203375.1	118
GB_GCA_016206275.1	260
GB_GCA_016207545.1	236
GB_GCA_016213555.1	62
GB_GCA_016278385.1	57
GB_GCA_016292055.1	181
GB_GCA_016294015.1	81
GB_GCA_016295675.1	177
GB_GCA_016649585.1	288
GB_GCA_016839945.1	186
GB_GCA_016839995.1	148
GB_GCA_016840065.1	131
GB_GCA_016840135.1	217
GB_GCA_016840725.1	284
GB_GCA_016841955.1	16
GB_GCA_016866955.1	13
GB_GCA_016871995.1	11
GB_GCA_016874675.1	189
GB_GCA_016926735.1	238
GB_GCA_016930055.1	111
GB_GCA_017512765.1	108
GB_GCA_017516365.1	156
GB_GCA_017537385.1	257
GB_GCA_017539065.1	31
GB_GCA_017549625.1	243
GB_GCA_017608025.1	35
GB_GCA_017608225.1	99
GB_GCA_017608725.1	196
GB_GCA_017608775.1	56
GB_GCA_017609365.1	122
GB_GCA_017634055.1	124
GB_GCA_017646885.1	417
GB_GCA_017883485.1	453
GB_GCA_018053885.1	167
GB_GCA_018221065.1	109
GB_GCA_018238205.1	344
GB_GCA_018302165.1	64
GB_GCA_018302265.1	47
GB_GCA_018303025.1	57
GB_GCA_018303995.1	39
GB_GCA_018304485.1	43
GB_GCA_018304585.1	33
GB_GCA_018379875.1	23
GB_GCA_018384975.1	143
GB_GCA_018436745.1	66
GB_GCA_018609855.1	116
GB_GCA_018645645.1	48
GB_GCA_018646185.1	159
GB_GCA_018651665.1	85
GB_GCA_018652475.1	20
GB_GCA_018653175.1	12
GB_GCA_018658435.1	57
GB_GCA_018659375.1	80
GB_GCA_018659425.1	177
GB_GCA_018663925.1	47
GB_GCA_018664525.1	59
GB_GCA_018667575.1	198
GB_GCA_018676605.1	70
GB_GCA_018691935.1	4
GB_GCA_018692795.1	25
GB_GCA_018693435.1	80
GB_GCA_018696515.1	26
GB_GCA_018701795.1	78
GB_GCA_018702855.1	122
GB_GCA_018812505.1	261
GB_GCA_018816395.1	93
GB_GCA_018818285.1	76
GB_GCA_018820845.1	51
GB_GCA_018825425.1	143
GB_GCA_018830845.1	97
GB_GCA_018920285.1	75
GB_GCA_019057955.1	258
GB_GCA_019058075.1	519
GB_GCA_019058295.1	50
GB_GCA_019058315.1	22
GB_GCA_019058515.1	227
GB_GCA_019058535.1	283
GB_GCA_902386115.1	298
GB_GCA_902386385.1	63
GB_GCA_902564655.1	46
GB_GCA_902774685.1	63
GB_GCA_902775005.1	198
GB_GCA_902796575.1	161
GB_GCA_902802065.1	66
GB_GCA_903825585.1	69
GB_GCA_903829135.1	184
GB_GCA_903877225.1	142
GB_GCA_903989505.1	176
GB_GCA_905612425.1	64
GB_GCA_905612455.1	57
RS_GCF_000014945.1	1
RS_GCF_000021965.1	1
RS_GCF_000022485.1	2
RS_GCF_000023965.1	2
RS_GCF_000024745.1	1
RS_GCF_000175555.1	506
RS_GCF_000191585.1	1
RS_GCF_000214725.1	1
RS_GCF_000245115.1	5
RS_GCF_000245195.1	4
RS_GCF_000258425.1	1
RS_GCF_000263735.1	1
RS_GCF_000336675.1	46
RS_GCF_000336695.1	167
RS_GCF_000336755.1	27
RS_GCF_000336835.1	41
RS_GCF_000336855.1	48
RS_GCF_000337435.1	79
RS_GCF_000340315.1	1
RS_GCF_000376445.1	6
RS_GCF_000430485.1	132
RS_GCF_000446015.1	1
RS_GCF_000730285.1	1
RS_GCF_000956175.1	1
RS_GCF_000968435.2	1
RS_GCF_000970025.1	2
RS_GCF_000979105.1	151
RS_GCF_001006045.1	1
RS_GCF_001469955.1	41
RS_GCF_001560065.1	6
RS_GCF_001560285.1	12
RS_GCF_001560795.1	4
RS_GCF_001571405.1	23
RS_GCF_001663375.1	86
RS_GCF_001719125.1	1
RS_GCF_001889405.1	1
RS_GCF_002214165.1	1
RS_GCF_002252875.1	80
RS_GCF_002813675.1	1
RS_GCF_003175215.1	14
RS_GCF_003369835.1	7
RS_GCF_003383005.1	58
RS_GCF_003383015.1	39
RS_GCF_003383095.1	104
RS_GCF_003400025.1	111
RS_GCF_003430825.1	3
RS_GCF_003665985.1	114
RS_GCF_003841485.1	12
RS_GCF_005406125.1	33
RS_GCF_006740685.1	1
RS_GCF_007421925.1	63
RS_GCF_007714225.1	593
RS_GCF_009184555.1	16
RS_GCF_011602445.1	6
RS_GCF_012027375.1	43
RS_GCF_013402815.1	1
RS_GCF_013415905.1	1
RS_GCF_013760955.1	14
RS_GCF_014207325.1	21
RS_GCF_014647115.1	25
RS_GCF_014647475.1	27
RS_GCF_014969745.1	4
RS_GCF_016635065.1	2
RS_GCF_016806735.1	1
RS_GCF_017357405.1	2
RS_GCF_017874695.1	31
RS_GCF_017875315.1	6
RS_GCF_900003525.1	139
RS_GCF_900110455.1	9
RS_GCF_900156425.1	12
RS_GCF_900196725.1	250
RS_GCF_900774055.1	46
RS_GCF_900880625.1	6
GB_GCA_000145985.1	1
GB_GCA_000494205.1	33
GB_GCA_000690595.2	29
GB_GCA_000806055.1	30
GB_GCA_001315825.1	129
GB_GCA_001316325.1	89
GB_GCA_001317315.1	514
GB_GCA_001412335.1	509
GB_GCA_001508615.1	67
GB_GCA_001510275.1	31
GB_GCA_001543015.1	67
GB_GCA_001563915.1	24
GB_GCA_001564035.1	52
GB_GCA_001603195.1	441
GB_GCA_001766815.1	15
GB_GCA_001774245.1	708
GB_GCA_001871605.1	53
GB_GCA_001896725.1	53
GB_GCA_001918475.1	98
GB_GCA_001940665.1	9
GB_GCA_002009965.1	164
GB_GCA_002010305.1	42
GB_GCA_002011295.1	88
GB_GCA_002011395.1	161
GB_GCA_002067115.1	134
GB_GCA_002067155.1	166
GB_GCA_002067365.1	136
GB_GCA_002067705.1	200
GB_GCA_002071305.1	149
GB_GCA_002457155.1	29
GB_GCA_002457605.1	31
GB_GCA_002494545.1	481
GB_GCA_002494685.1	314
GB_GCA_002495485.1	318
GB_GCA_002496175.1	319
GB_GCA_002496395.1	75
GB_GCA_002496625.1	161
GB_GCA_002496755.1	371
GB_GCA_002497145.1	92
GB_GCA_002497625.1	207
GB_GCA_002497945.1	66
GB_GCA_002498295.1	115
GB_GCA_002498365.1	16
GB_GCA_002498485.1	635
GB_GCA_002498725.1	76
GB_GCA_002498905.1	84
GB_GCA_002499105.1	232
GB_GCA_002499325.1	294
GB_GCA_002499545.1	106
GB_GCA_002502095.1	62
GB_GCA_002503485.1	212
GB_GCA_002503925.1	162
GB_GCA_002503965.1	132
GB_GCA_002505445.1	101
GB_GCA_002505495.1	610
GB_GCA_002506185.1	162
GB_GCA_002506225.1	147
GB_GCA_002506645.1	524
GB_GCA_002507245.1	105
GB_GCA_002507305.1	150
GB_GCA_002508845.1	89
GB_GCA_002634415.1	146
GB_GCA_002685215.1	73
GB_GCA_002688095.1	15
GB_GCA_002688265.1	32
GB_GCA_002692365.2	24
GB_GCA_002712495.1	59
GB_GCA_002713185.1	44
GB_GCA_002718915.1	30
GB_GCA_002719615.1	30
GB_GCA_002722135.1	27
GB_GCA_002724655.1	59
GB_GCA_002728565.1	68
GB_GCA_002728975.1	77
GB_GCA_002730775.1	65
GB_GCA_002763025.1	175
GB_GCA_002763255.1	81
GB_GCA_002780595.1	74
GB_GCA_002780965.1	107
GB_GCA_002781805.1	277
GB_GCA_002790895.1	66
GB_GCA_002792115.1	68
GB_GCA_002792935.1	118
GB_GCA_002897655.1	44
GB_GCA_002900545.1	351
GB_GCA_002900555.1	350
GB_GCA_003019515.1	70
GB_GCA_003019545.1	407
GB_GCA_003021175.1	24
GB_GCA_003021745.1	192
GB_GCA_003022815.1	171
GB_GCA_003022925.1	182
GB_GCA_003139855.1	95
GB_GCA_003156255.1	207
GB_GCA_003158635.1	336
GB_GCA_003159405.1	214
GB_GCA_003162195.1	213
GB_GCA_003170975.1	253
GB_GCA_003266145.1	203
GB_GCA_003345545.1	87
GB_GCA_003345555.1	82
GB_GCA_003552045.1	219
GB_GCA_003559355.1	175
GB_GCA_003601845.1	95
GB_GCA_003649915.1	216
GB_GCA_003650585.1	143
GB_GCA_003650625.1	93
GB_GCA_003660555.1	150
GB_GCA_003661105.1	345
GB_GCA_003661505.1	202
GB_GCA_003661775.1	134
GB_GCA_003663055.1	294
GB_GCA_003663525.1	220
GB_GCA_003663565.1	277
GB_GCA_003663645.1	234
GB_GCA_003694525.1	105
GB_GCA_003694965.1	87
GB_GCA_003702465.1	139
GB_GCA_003724215.1	165
GB_GCA_004347865.1	220
GB_GCA_004376645.1	142
GB_GCA_005790655.1	100
GB_GCA_005877765.1	388
GB_GCA_005883075.1	178
GB_GCA_005883755.1	118
GB_GCA_005888755.1	67
GB_GCA_006954405.1	2
GB_GCA_007121125.1	380
GB_GCA_007135505.1	478
GB_GCA_009387875.1	12
GB_GCA_009392915.1	1
GB_GCA_009776625.1	188
GB_GCA_009778575.1	90
GB_GCA_009839185.1	194
GB_GCA_009889625.1	36
GB_GCA_009903775.1	117
GB_GCA_011043415.1	135
GB_GCA_011049295.1	215
GB_GCA_011333975.1	13
GB_GCA_011334385.1	86
GB_GCA_011362975.1	20
GB_GCA_011364265.1	156
GB_GCA_011364745.1	15
GB_GCA_011369545.1	48
GB_GCA_011369655.1	68
GB_GCA_011371795.1	104
GB_GCA_011373645.1	76
GB_GCA_011375585.1	365
GB_GCA_011388775.1	218
GB_GCA_011526375.1	253
GB_GCA_011620795.1	250
GB_GCA_011773125.1	83
GB_GCA_012511995.1	499
GB_GCA_012517695.1	242
GB_GCA_012728895.1	80
GB_GCA_012965585.1	370
GB_GCA_013138805.1	103
GB_GCA_013139905.1	188
GB_GCA_013151125.1	181
GB_GCA_013153275.1	71
GB_GCA_013166775.1	115
GB_GCA_013306115.1	34
GB_GCA_013306135.1	107
GB_GCA_013330305.1	228
GB_GCA_013330615.1	134
GB_GCA_013330625.1	460
GB_GCA_013330635.1	261
GB_GCA_013330825.1	100
GB_GCA_013330855.1	46
GB_GCA_013374525.1	297
GB_GCA_013375405.1	476
GB_GCA_013388895.1	58
GB_GCA_013390375.1	38
GB_GCA_013415685.1	245
GB_GCA_013425325.1	105
GB_GCA_013867305.1	280
GB_GCA_014061035.1	152
GB_GCA_014189795.1	144
GB_GCA_014240055.1	144
GB_GCA_014361095.1	185
GB_GCA_014728035.1	173
GB_GCA_015520425.1	149
GB_GCA_015520485.1	68
GB_GCA_015520565.1	103
GB_GCA_015520765.1	120
GB_GCA_015521205.1	49
GB_GCA_015521705.1	55
GB_GCA_015521735.1	44
GB_GCA_015522955.1	171
GB_GCA_015523335.1	60
GB_GCA_015523645.1	294
GB_GCA_015523725.1	113
GB_GCA_016180065.1	27
GB_GCA_016180945.1	9
GB_GCA_016181275.1	54
GB_GCA_016185955.1	84
GB_GCA_016188045.1	24
GB_GCA_016193005.1	245
GB_GCA_016198755.1	6
GB_GCA_016200045.1	25
GB_GCA_016203395.1	60
GB_GCA_016205905.1	154
GB_GCA_016207165.1	12
GB_GCA_016211165.1	92
GB_GCA_016215465.1	53
GB_GCA_016219485.1	68
GB_GCA_016234975.1	203
GB_GCA_016235495.1	67
GB_GCA_016292335.1	300
GB_GCA_016296705.1	107
GB_GCA_016432325.1	1
GB_GCA_016649625.1	420
GB_GCA_016782145.1	179
GB_GCA_016783485.1	116
GB_GCA_016783545.1	18
GB_GCA_016839865.1	557
GB_GCA_016840655.1	123
GB_GCA_016840685.1	252
GB_GCA_016840965.1	368
GB_GCA_016841385.1	320
GB_GCA_016845425.1	184
GB_GCA_016874685.1	203
GB_GCA_016926505.1	121
GB_GCA_017395275.1	345
GB_GCA_017535165.1	162
GB_GCA_017540705.1	85
GB_GCA_017608385.1	31
GB_GCA_017609305.1	20
GB_GCA_017609695.1	125
GB_GCA_017610005.1	62
GB_GCA_017610275.1	83
GB_GCA_017610485.1	160
GB_GCA_017610505.1	145
GB_GCA_017626935.1	235
GB_GCA_017656475.1	92
GB_GCA_017656505.1	95
GB_GCA_017994735.1	177
GB_GCA_017996475.1	251
GB_GCA_018056835.1	254
GB_GCA_018065685.1	170
GB_GCA_018238185.1	267
GB_GCA_018238245.1	359
GB_GCA_018260655.1	210
GB_GCA_018260695.1	121
GB_GCA_018260755.1	120
GB_GCA_018302545.1	30
GB_GCA_018303105.1	74
GB_GCA_018303305.1	39
GB_GCA_018303325.1	79
GB_GCA_018385235.1	246
GB_GCA_018396955.1	94
GB_GCA_018397035.1	240
GB_GCA_018436085.1	95
GB_GCA_018436405.1	377
GB_GCA_018475625.1	110
GB_GCA_018646285.1	162
GB_GCA_018647545.1	75
GB_GCA_018648525.1	5
GB_GCA_018648905.1	54
GB_GCA_018649105.1	169
GB_GCA_018650665.1	11
GB_GCA_018651605.1	24
GB_GCA_018657465.1	152
GB_GCA_018658095.1	7
GB_GCA_018659815.1	124
GB_GCA_018663865.1	31
GB_GCA_018672795.1	93
GB_GCA_018692895.1	112
GB_GCA_018695795.1	32
GB_GCA_018697895.1	177
GB_GCA_018698995.1	61
GB_GCA_018702555.1	103
GB_GCA_018812715.1	36
GB_GCA_018814355.1	135
GB_GCA_018821995.1	125
GB_GCA_018824365.1	122
GB_GCA_018824445.1	89
GB_GCA_018824985.1	150
GB_GCA_018825165.1	114
GB_GCA_018829335.1	158
GB_GCA_018830225.1	81
GB_GCA_018897135.1	88
GB_GCA_019057715.1	219
