pairid	anim_ani	dnadiff_inverted_fraction	syn2b_inv	syn2b_junctions	dd_inversions_ref	dd_inversions_qry	dd_breakpoints_ref	dd_breakpoints_qry	q_contigs	r_contigs	max_contigs	phylum	species_pair	dataset	inv_events
GCF_000960995.1__GCF_001411805.1	92.73	0.354806769473963	0.32783	51.0	42.0	31.0	3415.0	3414.0	4	3	4	Proteobacteria	Burkholderia glumae vs Burkholderia plantarii	held_out	42.0
GCA_900542555.1__GCA_900541065.1	94.32	0.5415725274983259	0.51208	10.0	1.0	1.0	759.0	704.0	93	36	93	Actinobacteriota	Collinsella sp900542555 vs Collinsella sp900541065	held_out	1.0
GCF_000257665.1__GCA_905182225.1	91.14	0.5696085403071971	0.65842	0.0	0.0	0.0	143.0	197.0	6	38	38	Actinobacteriota	Aquiluna sp000257665 vs Aquiluna sp905182225	held_out	0.0
GCF_003122365.1__GCF_011766325.1	92.81	0.7450008251704133	0.76006	40.0	44.0	5.0	4621.0	4692.0	1	120	120	Actinobacteriota	Streptomyces spongiicola vs Streptomyces sp011766325	held_out	44.0
GCF_011038785.1__GCF_000012845.1	91.88	0.4568420212015184	0.45067	43.0	15.0	56.0	1405.0	1404.0	126	1	126	Bacteroidota	Parabacteroides sp011038785 vs Parabacteroides distasonis	held_out	56.0
GCA_002723375.1__GCA_014239735.1	86.33	0.3965767097863004	0.41176	0.0	0.0	0.0	166.0	151.0	26	50	50	Chloroflexota	GCA-002700125 sp002723375 vs GCA-002700125 sp014239735	held_out	0.0
GCF_008828755.2__GCF_014205885.1	91.16	0.5359807376906166	0.46237	0.0	6.0	8.0	350.0	360.0	13	42	42	Spirochaetota	Borreliella turdi vs Borreliella californiensis	held_out	8.0
GCF_003751445.1__GCF_002711365.1	86.65	0.4133314263595247	0.3428	35.0	64.0	16.0	4010.0	4044.0	4	24	24	Actinobacteriota	Streptomyces sp003751445 vs Streptomyces sp002711365	held_out	64.0
GCF_005938045.2__GCF_018502625.1	85.68	0.678478171930391	0.6789	49.0	94.0	94.0	2538.0	2535.0	4	1	4	Proteobacteria	Pseudomonas_E sp005938045 vs Pseudomonas_E fluorescens_BW	held_out	94.0
GCF_900475285.1__GCF_001042985.1	85.6	0.4480329871557434	0.41667	3.0	19.0	6.0	1647.0	1688.0	1	92	92	Proteobacteria	Pseudomonas_E taetrolens vs Pseudomonas_E lundensis	held_out	19.0
GCF_017303275.1__GCF_000294775.2	93.51	0.3784396372375257	0.32821	20.0	4.0	42.0	1908.0	1758.0	68	2	68	Firmicutes	Cytobacillus sp017303275 vs Cytobacillus oceanisediminis_B	held_out	42.0
GCF_002113595.1__GCF_001186335.1	85.64	0.5993673177270081	0.66337	46.0	2.0	83.0	2664.0	2641.0	56	1	56	Proteobacteria	Pseudomonas_E sp002113595 vs Pseudomonas_E trivialis_B	held_out	83.0
GCF_002858865.1__GCF_002742625.1	86.43	0.5159429339455056	0.52685	59.0	17.0	112.0	2759.0	2747.0	25	2	25	Proteobacteria	Caulobacter vibrioides vs Caulobacter sp002742625	held_out	112.0
GCA_005883695.1__GCA_005882895.1	89.77	0.5098568405069084	0.52518	1.0	1.0	2.0	824.0	677.0	235	94	235	Thermoproteota	40CM-2-53-6 sp005883695 vs 40CM-2-53-6 sp005882895	held_out	2.0
GCF_016894245.1__GCF_016889405.1	89.56	0.9953754362912536	0.99682	5.0	12.0	14.0	795.0	796.0	1	1	1	Actinobacteriota	Corynebacterium sp902373425 vs Corynebacterium kroppenstedtii_C	held_out	14.0
GCF_007859295.1__GCF_001687565.2	84.59	0.8863889667398828	0.73077	3.0	12.0	19.0	1238.0	1177.0	16	3	16	Firmicutes	Planococcus sp007859295 vs Planococcus antarcticus	held_out	19.0
GCA_013867245.1__GCA_905612485.1	85.98	0.6513760113388058	0.77778	0.0	0.0	2.0	378.0	329.0	179	50	179	Thermoproteota	Nitrosopumilus sp013867245 vs Nitrosopumilus sp905612485	held_out	2.0
GCF_002743335.1__GCF_002743255.1	89.07	0.4278220458470099	0.41026	7.0	4.0	4.0	1053.0	1044.0	70	33	70	Firmicutes	Sporosarcina sp002743335 vs Sporosarcina sp002743255	held_out	4.0
GCF_016735675.1__GCF_014779655.1	86.5	0.4484225843189307	0.48649	15.0	9.0	5.0	2369.0	2375.0	11	41	41	Actinobacteriota	Nocardioides sp016735675 vs Nocardioides ganghwensis	held_out	9.0
GCA_003213275.1__GCA_003278765.1	90.23	0.4832896971913606	0.49296	0.0	7.0	7.0	242.0	234.0	71	61	71	Cyanobacteria	Prochlorococcus_A sp003213275 vs Prochlorococcus_A sp003278765	held_out	7.0
GCF_013302895.1__GCF_900111245.1	86.98	0.4468850986331319	0.44944	10.0	67.0	14.0	4443.0	4469.0	313	37	313	Actinobacteriota	Streptomyces chlorinus vs Streptomyces qinglanensis	held_out	67.0
GCF_002224285.1__GCA_001313365.1	86.19	0.4905742329879941	0.43713	3.0	21.0	2.0	1706.0	1806.0	1	238	238	Actinobacteriota	Paenarthrobacter sp002224285 vs Paenarthrobacter nitroguajacolicus	held_out	21.0
GCF_003012935.1__GCF_009915765.1	88.57	0.593086855942499	0.63671	53.0	42.0	53.0	2480.0	2478.0	34	7	34	Proteobacteria	Pannonibacter carbonis vs Pannonibacter sp009915765	held_out	53.0
GCA_900556675.1__GCA_900556205.1	92.4	0.5148995809765184	0.50531	0.0	1.0	1.0	772.0	829.0	288	301	301	Actinobacteriota	Collinsella sp900556675 vs Collinsella sp900556205	held_out	1.0
GCF_002837185.1__GCF_012844475.1	88.37	0.5334294459976651	0.53978	11.0	0.0	0.0	2590.0	2643.0	83	245	245	Proteobacteria	Pseudomonas_E fluorescens_AM vs Pseudomonas_E sp012844475	held_out	0.0
GCF_001513955.1__GCF_014596915.1	86.83	0.6279019594708528	0.68696	40.0	57.0	47.0	4509.0	4537.0	87	121	121	Actinobacteriota	Streptomyces pseudovenezuelae vs Streptomyces sp014596915	held_out	57.0
GCA_007131845.1__GCA_007134875.1	89.11	0.442506445983811	0.46923	0.0	0.0	0.0	2551.0	2264.0	410	231	410	Desulfobacterota	B1SED10-16 sp007131845 vs B1SED10-16 sp007134875	held_out	0.0
GCF_000799715.1__GCF_016901135.1	86.31	0.3235377173094944	0.3388	27.0	16.0	16.0	2630.0	2619.0	20	79	79	Proteobacteria	Rhizobium rhizogenes_C vs Rhizobium lusitanum_D	held_out	16.0
GCA_900316475.1__GCA_902800495.1	91.04	0.423741605219565	0.43236	44.0	13.0	11.0	1663.0	1692.0	84	90	90	Bacteroidota	Prevotella sp900316475 vs Prevotella sp902800495	held_out	13.0
GCA_902558435.1__GCA_902519455.1	86.62	0.5609106967783002	0.68966	0.0	0.0	0.0	138.0	165.0	28	59	59	Proteobacteria	Pelagibacter sp902558435 vs Pelagibacter sp902519455	held_out	0.0
GCF_902859935.1__GCF_902859825.1	86.92	0.6598224063970576	0.72986	11.0	4.0	6.0	3324.0	3319.0	88	129	129	Proteobacteria	Paraburkholderia fynbosensis vs Paraburkholderia phenoliruptrix	held_out	6.0
GCF_000422625.1__GCF_000403355.2	90.37	0.6604883866251169	0.65827	31.0	12.0	31.0	1547.0	1528.0	30	17	30	Actinobacteriota	Adlercreutzia mucosicola vs Adlercreutzia caecimuris	held_out	31.0
GCF_900112415.1__GCA_002582035.1	88.84	0.5158477631767033	0.49785	22.0	1.0	0.0	3743.0	3776.0	96	127	127	Firmicutes	Bacillus_A sp900112415 vs Bacillus_A pseudomycoides_B	held_out	1.0
GCF_000744465.1__GCA_017744445.1	85.3	0.5054372831233054	0.504	61.0	42.0	25.0	3492.0	3505.0	21	181	181	Proteobacteria	Caulobacter henricii_A vs Caulobacter sp017744445	held_out	42.0
GCA_902595375.1__GCA_902582165.1	87.91	0.436978104540088	0.375	0.0	0.0	0.0	154.0	156.0	31	33	33	Proteobacteria	Pelagibacter_A sp902595375 vs Pelagibacter_A sp902582165	held_out	0.0
GCF_002926165.1__GCF_900091605.1	93.51	0.4560664287726058	0.46925	27.0	6.0	6.0	1877.0	1804.0	186	25	186	Actinobacteriota	Micromonospora chalcea vs Micromonospora tulbaghiae	held_out	6.0
GCF_001426585.1__GCF_001008345.1	87.52	0.5368053719115398	0.5364	7.0	11.0	10.0	3935.0	3951.0	17	172	172	Actinobacteriota	Streptomyces sp001426585 vs Streptomyces showdoensis	held_out	11.0
GCA_003560495.1__GCF_003044065.1	92.82	0.4837372141873147	0.53141	1.0	1.0	2.0	1999.0	1635.0	256	71	256	Firmicutes	Alkalicoccus sp003560495 vs Alkalicoccus saliphilus	held_out	2.0
GCF_001420005.1__GCF_900110705.1	93.74	0.3135233350339838	0.32012	9.0	0.0	0.0	316.0	308.0	34	21	34	Proteobacteria	Loktanella sp001420005 vs Loktanella sp900110705	held_out	0.0
GCF_000590475.1__GCA_002452485.1	85.01	0.6348553604919859	0.58333	14.0	33.0	3.0	1723.0	1730.0	1	25	25	Proteobacteria	Pseudomonas_A stutzeri_D vs Pseudomonas_A stutzeri_P	held_out	33.0
GCF_003253005.1__GCA_018381425.1	95.27	0.5315440268499844	0.52059	0.0	0.0	0.0	528.0	1295.0	21	526	526	Proteobacteria	Haemophilus_D parainfluenzae_M vs Haemophilus_D parainfluenzae_O	held_out	0.0
GCF_008119715.1__GCF_014206815.1	93.73	0.4828838673379434	0.49574	15.0	11.0	15.0	2477.0	2278.0	332	7	332	Proteobacteria	Xanthomonas_A sontii vs Xanthomonas_A sacchari_B	held_out	15.0
GCF_001428305.1__GCF_001570945.1	86.35	0.5933642784471513	0.61189	1.0	4.0	4.0	1652.0	1685.0	10	124	124	Actinobacteriota	Janibacter sp001428305 vs Janibacter anophelis	held_out	4.0
GCF_001297775.1__GCF_001188485.1	89.97	0.3904247757774986	0.40845	18.0	6.0	4.0	1722.0	1837.0	45	126	126	Proteobacteria	Trabulsiella odontotermitis vs Trabulsiella odontotermitis_A	held_out	6.0
GCA_902571015.1__GCA_902546375.1	94.6	0.5875658298717717	0.66935	1.0	2.0	2.0	114.0	163.0	22	51	51	Proteobacteria	Pelagibacter sp902571015 vs Pelagibacter sp902546375	held_out	2.0
GCF_000367405.1__GCA_000012145.1	88.57	0.5943741710957989	0.57692	7.0	11.0	15.0	1082.0	1084.0	1	3	3	Proteobacteria	Rickettsia prowazekii vs Rickettsia felis	held_out	15.0
GCF_000721605.1__GCF_000349325.1	86.51	0.4265116781208959	0.46392	29.0	23.0	101.0	4296.0	4208.0	179	4	179	Actinobacteriota	Streptomyces sp000721605 vs Streptomyces davaonensis	held_out	101.0
GCF_900099785.1__GCF_016919445.1	86.49	0.5250953319333589	0.5142	53.0	5.0	77.0	3277.0	3226.0	36	1	36	Proteobacteria	Pseudomonas panipatensis vs Pseudomonas sp016919445	held_out	77.0
GCA_002498985.1__GCA_902593945.1	84.64	0.5944738956955743	0.6087	0.0	2.0	2.0	334.0	292.0	119	35	119	Thermoplasmatota	MGIIb-O2 sp002498985 vs MGIIb-O2 sp902593945	held_out	2.0
GCF_900142545.1__GCA_902794535.1	89.18	0.5062876313149725	0.46837	45.0	8.0	6.0	1778.0	1862.0	49	69	69	Fibrobacterota	Fibrobacter sp900142545 vs Fibrobacter succinogenes_O	held_out	8.0
GCF_006715305.1__GCF_900168295.1	86.06	0.5809068549484941	0.64039	17.0	57.0	11.0	1958.0	1983.0	2	48	48	Actinobacteriota	Pseudarthrobacter sp006715305 vs Pseudarthrobacter sp900168295	held_out	57.0
GCA_903937835.1__GCA_903887845.1	90.22	0.4981825783259261	0.48193	10.0	1.0	3.0	1380.0	1362.0	293	144	293	Bacteroidota	Chlorobium sp903937835 vs Chlorobium sp903887845	held_out	3.0
GCF_000706625.1__GCF_000046705.1	91.87	0.0185269552012148	0.05036	8.0	4.0	6.0	519.0	520.0	14	1	14	Proteobacteria	Bartonella koehlerae vs Bartonella henselae	held_out	6.0
GCA_900318555.1__GCA_902800245.1	92.05	0.4637923469322638	0.4803	52.0	13.0	13.0	1450.0	1557.0	135	210	210	Bacteroidota	Prevotella sp900318555 vs Prevotella sp902800245	held_out	13.0
GCF_002368115.1__GCA_903848645.1	89.6	0.4736950372131698	0.50867	78.0	376.0	37.0	4501.0	4526.0	89	119	119	Cyanobacteria	Dolichospermum compactum vs Dolichospermum sp903848645	held_out	376.0
GCA_900770585.1__GCA_900769405.1	88.64	0.5085061783319506	0.54406	2.0	6.0	15.0	1200.0	876.0	402	34	402	Bacteroidota	Alistipes sp900770585 vs Alistipes sp900769405	held_out	15.0
GCF_003666605.1__GCF_000426605.1	87.28	0.586417271901269	0.56637	3.0	3.0	1.0	1917.0	1920.0	63	88	88	Actinobacteriota	Propionibacterium australiense vs Propionibacterium acidifaciens	held_out	3.0
GCA_900317065.1__GCA_902762655.1	87.82	0.5227464078692523	0.55362	1.0	7.0	6.0	884.0	733.0	318	38	318	Bacteroidota	Cryptobacteroides sp900317065 vs Cryptobacteroides sp902762655	held_out	7.0
GCF_900105115.1__GCF_003850345.1	86.4	0.6262565581455324	0.64263	38.0	59.0	56.0	2750.0	2752.0	2	1	2	Proteobacteria	Pseudomonas_E mohnii vs Pseudomonas_E chlororaphis_F	held_out	59.0
GCA_017302595.1__GCA_013298405.1	88.85	0.4601905756761232	0.5	6.0	33.0	4.0	551.0	683.0	5	141	141	Proteobacteria	GCA-2402195 sp017302595 vs GCA-2402195 sp013298405	held_out	33.0
GCF_003612115.1__GCF_003611635.1	93.47	0.5092434741971154	0.50967	76.0	5.0	5.0	4009.0	4167.0	562	863	863	Myxococcota	Corallococcus sp003612115 vs Corallococcus terminator	held_out	5.0
GCF_003852405.1__GCF_000292795.1	85.76	0.4170933287461295	0.45418	40.0	22.0	163.0	4309.0	4299.0	102	78	102	Proteobacteria	Pseudomonas_E sp003852405 vs Pseudomonas_E fluorescens_H	held_out	163.0
GCF_002879645.1__GCF_014192275.1	86.09	0.466366032823494	0.41589	20.0	6.0	9.0	2793.0	2783.0	113	41	113	Proteobacteria	Halomonas heilongjiangensis vs Halomonas stenophila	held_out	9.0
GCF_001073085.1__GCF_000279535.1	89.66	0.5655592958853745	0.5614	16.0	2.0	1.0	976.0	954.0	45	10	45	Firmicutes	Streptococcus pseudopneumoniae_M vs Streptococcus infantis_I	held_out	2.0
GCF_004368965.1__GCF_004770475.1	89.73	0.8740084814356178	0.87423	2.0	1.0	1.0	955.0	966.0	16	18	18	Spirochaetota	Leptospira_A meyeri vs Leptospira_A mtsangambouensis	held_out	1.0
GCF_002209555.1__GCF_902859705.1	86.64	0.5555318082992058	0.55172	20.0	4.0	4.0	2792.0	2786.0	29	71	71	Proteobacteria	Achromobacter insolitus vs Achromobacter deleyi	held_out	4.0
GCF_014843005.1__GCF_014842995.1	88.84	0.4135367197183542	0.38694	69.0	8.0	3.0	2040.0	2037.0	43	37	43	Proteobacteria	Rhodanobacter sp014843005 vs Rhodanobacter sp014842995	held_out	8.0
GCF_016653405.1__GCF_000015585.1	87.69	0.0461638529936195	0.03937	6.0	14.0	20.0	655.0	647.0	49	1	49	Proteobacteria	Halorhodospira halophila_A vs Halorhodospira halophila	held_out	20.0
GCF_008868005.1__GCF_006540085.1	86.83	0.3870381313870698	0.29261	5.0	3.0	3.0	1478.0	1479.0	9	14	14	Actinobacteriota	Microbacterium algeriense vs Microbacterium oxydans	held_out	3.0
GCA_902636075.1__GCA_902592715.1	89.5	0.3239007127343399	0.38983	0.0	1.0	1.0	172.0	194.0	29	42	42	Proteobacteria	Pelagibacter sp902636075 vs Pelagibacter sp902592715	held_out	1.0
GCF_018998565.1__GCF_900100345.1	92.34	0.4373845938310997	0.43576	13.0	6.0	5.0	2451.0	2396.0	243	127	243	Firmicutes	Paenibacillus_G sp018998565 vs Paenibacillus_G tianmuensis	held_out	6.0
GCF_002018875.1__GCF_001708445.1	85.86	0.4300191767663134	0.43277	73.0	41.0	135.0	2974.0	2962.0	48	1	48	Proteobacteria	Pseudomonas_E sp002018875 vs Pseudomonas_E fluorescens_AN	held_out	135.0
GCA_900319305.1__GCA_902784065.1	85.76	0.5241842772301925	0.57143	0.0	9.0	8.0	1247.0	1240.0	231	165	231	Bacteroidota	Prevotella sp900319305 vs Prevotella sp902784065	held_out	9.0
GCA_900550695.1__GCA_900543105.1	94.58	0.5183404766842334	0.48671	36.0	20.0	16.0	1762.0	1793.0	127	200	200	Firmicutes_A	UMGS363 sp900550695 vs UMGS363 sp900543105	held_out	20.0
GCA_002505325.1__GCA_002495735.1	89.69	0.4505156168034193	0.45238	0.0	0.0	0.0	536.0	463.0	203	163	203	Thermoplasmatota	Thalassarchaeum sp002505325 vs Thalassarchaeum sp002495735	held_out	0.0
GCF_002861385.1__GCF_001836165.1	90.05	0.4892970205785796	0.57781	4.0	0.0	0.0	820.0	824.0	31	72	72	Actinobacteriota	Corynebacterium aurimucosum_C vs Corynebacterium sp001836165	held_out	0.0
GCA_016703785.1__GCA_017347485.1	85.6	0.4505553296546997	0.40654	26.0	9.0	24.0	1952.0	1942.0	35	1	35	Proteobacteria	Desulfobacillus sp016703785 vs Desulfobacillus denitrificans	held_out	24.0
GCA_016882415.1__GCA_014191535.1	89.68	0.5500108252686678	0.49145	0.0	0.0	0.0	546.0	670.0	100	455	455	Cyanobacteria	Vulcanococcus sp016882415 vs Vulcanococcus sp014191535	held_out	0.0
GCF_009796805.1__GCA_900112395.1	87.13	0.5279218380365542	0.5098	14.0	33.0	1.0	1547.0	1564.0	1	34	34	Bacteroidota	Algibacter sp009796805 vs Algibacter lectus	held_out	33.0
GCF_000146505.1__GCA_902762795.1	87.85	0.4208963847091423	0.45014	58.0	88.0	5.0	2104.0	2172.0	1	91	91	Fibrobacterota	Fibrobacter succinogenes vs Fibrobacter succinogenes_E	held_out	88.0
GCA_902594005.1__GCA_902541365.1	93.34	0.5532122819126762	0.54717	1.0	0.0	0.0	146.0	152.0	30	34	34	Proteobacteria	CACNXK01 sp902594005 vs CACNXK01 sp902541365	held_out	0.0
GCF_002561295.1__GCF_001884105.1	86.12	0.568060242030508	0.60897	4.0	2.0	0.0	2080.0	2099.0	101	99	101	Firmicutes	Bacillus_A cereus_S vs Bacillus_A luti	held_out	2.0
GCF_000297775.1__GCA_900764215.1	88.08	0.4440984009261509	0.41503	3.0	5.0	1.0	1544.0	1730.0	59	523	523	Proteobacteria	Sutterella wadsworthensis_A vs Sutterella sp900764215	held_out	5.0
GCF_002564555.1__GCF_001884045.1	90.95	0.4433726308181464	0.43243	10.0	2.0	2.0	2119.0	2181.0	108	152	152	Firmicutes	Bacillus_A cereus_K vs Bacillus_A mobilis	held_out	2.0
GCF_003208075.1__GCF_900110105.1	88.11	0.4856135473719014	0.50995	24.0	28.0	36.0	3487.0	3480.0	47	30	47	Bacteroidota	Mucilaginibacter sp003208075 vs Mucilaginibacter gossypiicola	held_out	36.0
GCA_900552155.1__GCA_900541665.1	93.97	0.5904308374604792	0.58412	11.0	2.0	2.0	836.0	708.0	217	91	217	Actinobacteriota	Collinsella sp900552155 vs Collinsella sp900541665	held_out	2.0
GCF_014645135.1__GCA_018825965.1	86.0	0.416269713303564	0.36686	0.0	2.0	2.0	1555.0	1575.0	28	102	102	Proteobacteria	Pararheinheimera tangshanensis vs Pararheinheimera sp018825965	held_out	2.0
GCA_900547085.1__GCF_000479005.1	93.66	0.580795117364681	0.55054	5.0	4.0	5.0	915.0	676.0	252	62	252	Bacteroidota	Prevotella sp900547085 vs Prevotella sp000479005	held_out	5.0
GCA_902596515.1__GCA_902592675.1	86.02	0.55836470286863	0.64706	1.0	0.0	0.0	218.0	220.0	27	28	28	Proteobacteria	Pelagibacter sp902596515 vs Pelagibacter sp902592675	held_out	0.0
GCF_000153805.1__GCA_016777265.1	87.88	0.473509837962963	0.52586	0.0	2.0	0.0	305.0	428.0	6	105	105	Cyanobacteria	Synechococcus_E sp000153805 vs Synechococcus_E sp016777265	held_out	2.0
GCA_017480495.1__GCA_002368685.1	94.35	0.5684859226663407	0.54639	2.0	4.0	4.0	282.0	458.0	41	192	192	Firmicutes_A	Eubacterium_Q sp017480495 vs Eubacterium_Q sp002368685	held_out	4.0
GCF_013408245.1__GCF_013376005.1	88.06	0.5280168386978724	0.50928	12.0	22.0	12.0	3018.0	3013.0	20	48	48	Proteobacteria	Duganella sp013408245 vs Duganella sp013376005	held_out	22.0
GCA_902556405.1__GCA_902540655.1	89.22	0.4890098786846856	0.55556	1.0	0.0	1.0	321.0	351.0	65	84	84	Proteobacteria	CACIJG01 sp902556405 vs CACIJG01 sp902540655	held_out	1.0
GCA_003209915.1__GCA_902590915.1	92.89	0.3829997883498342	0.37975	0.0	0.0	0.0	137.0	164.0	16	37	37	Proteobacteria	Pelagibacter sp003209915 vs Pelagibacter sp902590915	held_out	0.0
GCA_009728235.1__GCF_002929295.1	85.43	0.4670911763237199	0.38053	8.0	0.0	10.0	1520.0	1509.0	117	82	117	Actinobacteriota	Arthrobacter_D sp009728235 vs Arthrobacter_D sp002929295	held_out	10.0
GCA_902538255.1__GCA_902533445.1	84.43	0.416993647414194	0.22222	0.0	1.0	1.0	250.0	246.0	43	26	43	Proteobacteria	Pelagibacter sp902538255 vs Pelagibacter sp902533445	held_out	1.0
GCF_004327355.1__GCF_013408425.1	86.97	0.5589008535807222	0.53846	55.0	5.0	97.0	3008.0	2983.0	88	1	88	Proteobacteria	Pseudomonas_E dryadis vs Pseudomonas_E fulva_A	held_out	97.0
GCA_900316435.1__GCA_900315195.1	88.36	0.5650694663495284	0.44785	5.0	6.0	5.0	1152.0	1105.0	162	129	162	Firmicutes_A	Ruminococcus_E sp900316435 vs Ruminococcus_E sp900315195	held_out	6.0
GCA_015057245.1__GCF_000703005.1	94.8	0.1489951243655357	0.14241	6.0	6.0	14.0	789.0	757.0	37	2	37	Firmicutes_A	Pseudobutyrivibrio ruminis_E vs Pseudobutyrivibrio ruminis_A	held_out	14.0
GCA_900556515.1__GCA_900554465.1	93.18	0.4794041169541856	0.47013	1.0	0.0	0.0	1043.0	960.0	319	263	319	Actinobacteriota	Collinsella sp900556515 vs Collinsella sp900554465	held_out	0.0
GCA_016650365.1__GCA_905480085.1	92.89	0.5271965061422766	0.55773	0.0	3.0	3.0	787.0	1044.0	341	393	393	Actinobacteriota	JAENVV01 sp016650365 vs JAENVV01 sp905480085	held_out	3.0
GCF_003721435.2__GCF_000337415.1	87.11	0.5700407822983884	0.55645	23.0	138.0	24.0	2627.0	2642.0	2	93	93	Halobacteriota	Halorubrum sp003721435 vs Halorubrum tebenquichense	held_out	138.0
GCF_001053185.1__GCF_010729105.1	85.71	0.7909050402586788	0.70936	22.0	11.0	38.0	2524.0	2518.0	31	1	31	Actinobacteriota	Mycobacterium bohemicum vs Mycobacterium saskatchewanense	held_out	38.0
GCF_004217615.1__GCF_900091575.1	86.5	0.4947769353849733	0.50307	31.0	96.0	19.0	3353.0	3371.0	1	16	16	Actinobacteriota	Micromonospora kangleipakensis vs Micromonospora saelicesensis	held_out	96.0
GCF_900090105.1__GCF_013694245.1	93.54	0.6235591792944213	0.6474	18.0	3.0	25.0	2107.0	2063.0	40	1	40	Actinobacteriota	Micromonospora humi vs Micromonospora sp013694245	held_out	25.0
GCA_902628645.1__GCA_902614395.1	89.42	0.4904220305795109	0.43902	0.0	1.0	0.0	184.0	168.0	47	28	47	Proteobacteria	AG-337-I02 sp902628645 vs AG-337-I02 sp902614395	held_out	1.0
GCF_003946625.1__GCF_003946605.1	85.71	0.550941917685709	0.50685	1.0	0.0	0.0	718.0	731.0	37	17	37	Firmicutes	Companilactobacillus kedongensis vs Companilactobacillus baiquanensis	held_out	0.0
GCF_002954225.1__GCF_000816565.1	86.41	0.4814884609414634	0.59391	11.0	5.0	7.0	1699.0	1698.0	18	12	18	Actinobacteriota	Arthrobacter_D ruber vs Arthrobacter_D sp000816565	held_out	7.0
GCA_902604245.1__GCA_902555585.1	91.57	0.3903159186081902	0.49367	0.0	1.0	1.0	203.0	178.0	40	26	40	Proteobacteria	Pelagibacter sp902604245 vs Pelagibacter sp902555585	held_out	1.0
GCA_902579465.1__GCA_902516395.1	90.61	0.5092354151590982	0.47458	0.0	3.0	2.0	139.0	168.0	27	47	47	Proteobacteria	Pelagibacter sp902579465 vs Pelagibacter sp902516395	held_out	3.0
GCA_900555085.1__GCA_905200315.1	92.81	0.4206950217078488	0.34586	3.0	0.0	0.0	888.0	894.0	127	208	208	Firmicutes_A	Merdicola sp900555085 vs Merdicola sp905200315	held_out	0.0
GCA_902578175.1__GCA_902559395.1	86.34	0.4626951691191778	0.46667	0.0	0.0	0.0	188.0	174.0	46	20	46	Proteobacteria	Pelagibacter sp902578175 vs Pelagibacter sp902559395	held_out	0.0
GCA_900556625.1__GCF_002222615.2	94.24	0.4947910306641872	0.48376	1.0	3.0	8.0	833.0	632.0	169	1	169	Bacteroidota	Bacteroides sp900556625 vs Bacteroides caccae	held_out	8.0
GCF_007667275.1__GCA_003484865.1	87.19	0.4500595589960818	0.48476	7.0	6.0	3.0	2086.0	2245.0	51	692	692	Proteobacteria	Stenotrophomonas maltophilia_AE vs Stenotrophomonas sp003484865	held_out	6.0
GCA_900544365.1__GCF_003992135.1	89.03	0.3574516981442805	0.42574	0.0	0.0	0.0	958.0	947.0	69	66	69	Firmicutes_C	F0422 sp900544365 vs F0422 sp003992135	held_out	0.0
GCF_002072185.1__GCF_002072175.1	91.58	0.5503424035439646	0.50598	7.0	4.0	4.0	1096.0	1052.0	93	22	93	Actinobacteriota	Actinomyces denticolens vs Actinomyces gaoshouyii	held_out	4.0
GCF_900102725.1__GCF_000195575.1	91.94	0.0084601698720635	0.00766	4.0	13.0	12.0	852.0	858.0	9	2	9	Firmicutes	Carnobacterium_A viridans vs Carnobacterium_A sp000195575	held_out	13.0
GCF_002022265.1__GCF_014863585.1	85.74	0.3029082854887945	0.27354	45.0	8.0	93.0	2616.0	2567.0	49	1	49	Proteobacteria	Pseudomonas_E fluorescens_C vs Pseudomonas_E gozinkensis	held_out	93.0
GCF_014201705.1__GCF_000181875.2	91.2	0.9081419786720636	0.96875	0.0	1.0	3.0	388.0	337.0	34	16	34	Spirochaetota	Borreliella spielmanii vs Borreliella finlandensis	held_out	3.0
GCF_000828085.3__GCA_012031965.1	88.38	0.5113512093195375	0.51542	34.0	103.0	11.0	5863.0	5948.0	159	400	400	Cyanobacteria	Brasilonema tolypothrichoides vs Brasilonema sp012031965	held_out	103.0
